UULID	segments	vowels	monophtongs	diphtongs	triphtongs	heights.v	lengths.v	long.v	nasal.v	round.v	high.v	mid.v	low.v	front.v	back.v	tense.v	lax.v	atr.v	rtr.v	raised.v	retracted.v	fronted.v	glottalized.v	laryngealized.v	unique.v	unique.nasal.v	heights_mono.v	heights_di.v	heights_tri.v	lengths_mono.v	lengths_di.v	lengths_tri.v	long_mono.v	long_di.v	long_tri.v	nasal_mono.v	nasal_di.v	nasal_tri.v	round_mono.v	round_di.v	round_tri.v	high_mono.v	high_di.v	high_tri.v	mid_mono.v	mid_di.v	mid_tri.v	low_mono.v	low_di.v	low_tri.v	front_mono.v	front_di.v	front_tri.v	back_mono.v	back_di.v	back_tri.v	tense_mono.v	tense_di.v	tense_tri.v	lax_mono.v	lax_di.v	lax_tri.v	atr_mono.v	atr_di.v	atr_tri.v	rtr_mono.v	rtr_di.v	rtr_tri.v	raised_mono.v	raised_di.v	raised_tri.v	retracted_mono.v	retracted_di.v	retracted_tri.v	fronted_mono.v	fronted_di.v	fronted_tri.v	glottalized_mono.v	glottalized_di.v	glottalized_tri.v	laryngealized_mono.v	laryngealized_di.v	laryngealized_tri.v	unique_mono.v	unique_di.v	unique_tri.v	unique.nasal_mono.v	unique.nasal_di.v	unique.nasal_tri.v	consonants	places.c	bilabial.c	labiodental.c	double_articulated.c	dental.c	alveolar.c	dental_alveolar.c	palatoalveolar.c	alveolopalatal.c	postalveolar.c	true_retroflex.c	palatal.c	velar.c	uvular.c	pharyngeal_epiglottal.c	glottal.c	labial.c	coronal.c	dorsal.c	guttural.c	manners.c	obstruent.c	voiced_obstruent.c	voiceless_obstruent.c	aspirated_obstruent.c	glottalized_obstruent.c	stop.c	voiced_stop.c	voiceless_stop.c	aspirated_stop.c	glottalized_stop.c	fricative.c	voiced_fricative.c	voiceless_fricative.c	affricate.c	sonorant.c	voiced_sonorant.c	voiceless_sonorant.c	glottalized_resonant.c	nasal.c	approximant.c	tapflap.c	trill.c	trill_tap.c	coronal_trill_tap.c	second_articulation.c	glottalized.c	uvt.c	uvt.stops.c	uvt.fricatives.c	uvt.affricates.c	uvt.nasals.c	uvt.approximants.c	lvt.c	lvt.stops.c	lvt.fricatives.c	lvt.affricates.c	lvt.nasals.c	lvt.approximants.c	ratio.voiced.voiceless.obstruents	ratio.voiced.voiceless.stops	ratio.obstruents.sonorants	egressive	implosive	ejective	click	voiceless	voiced	breathy	creaky	tones	level_tones	contour_tones	bilabial.fricatives	labiodental.fricatives	alveolar.fricatives	nonsibilant.dental.fricatives	sibilant.dental.fricatives	bilabiallabiodental.affricates	bilabial.affricates	retroflex.stops	retroflex.fricatives	retroflex.affricates	retroflex.nasals	retroflex.approximants
[i-bej][w-bej][a-34][g-beja1238]	26	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	21	9	2	1	0	5	0	5	2	0	0	2	1	5	1	0	2	3	9	7	2	5	15	6	9	0	0	10	5	5	0	0	4	0	4	1	6	6	0	0	2	4	0	1	1	0	3	0	7	4	3	1	2	3	2	1	1	0	0	1	0.666666666666667	1	2.5	26	0	0	0	9	17	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0
[i-bem][w-][a-1042][g-bemb1257]	25	10	10	0	0	3	2	5	0	4	4	4	2	6	4	8	2	0	0	2	0	6	0	0	5	0	3	0	0	2	0	0	5	0	0	0	0	0	4	0	0	4	0	0	4	0	0	2	0	0	6	0	0	4	0	0	8	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	15	6	3	1	0	0	4	4	2	0	0	0	2	3	0	0	0	4	6	5	0	5	8	1	7	0	0	3	0	3	0	0	4	1	3	1	7	7	0	0	4	3	0	0	0	0	1	0	6	3	4	1	4	3	0	0	0	0	0	0	0.142857142857143	0	1.14285714285714	25	0	0	0	7	18	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
[i-ben][w-ben][a-639][g-beng1280]	53	17	17	0	0	5	2	0	6	8	4	9	4	9	8	7	10	0	0	2	0	9	0	0	7	6	5	0	0	2	0	0	0	0	0	6	0	0	8	0	0	4	0	0	9	0	0	4	0	0	9	0	0	8	0	0	7	0	0	10	0	0	0	0	0	0	0	0	2	0	0	0	0	0	9	0	0	0	0	0	0	0	0	7	0	0	6	0	0	36	7	6	0	0	0	11	11	4	0	0	6	2	6	0	0	1	6	21	8	1	5	23	10	13	5	0	16	8	8	5	0	3	0	3	4	13	13	0	0	5	8	4	0	4	4	1	0	6	4	2	1	3	4	1	0	1	0	0	0	0.769230769230769	1	1.76923076923077	53	0	0	0	13	30	10	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	2
[i-beq][w-bee][a-994][g-beem1239]	39	20	20	0	0	3	2	10	10	8	8	8	4	12	8	8	12	0	0	4	0	12	0	0	5	5	3	0	0	2	0	0	10	0	0	10	0	0	8	0	0	8	0	0	8	0	0	4	0	0	12	0	0	8	0	0	8	0	0	12	0	0	0	0	0	0	0	0	4	0	0	0	0	0	12	0	0	0	0	0	0	0	0	5	0	0	5	0	0	19	7	3	2	2	0	7	7	0	0	0	0	2	2	0	0	1	5	7	4	1	5	13	1	12	5	0	5	0	5	5	0	4	1	3	4	6	6	0	0	3	3	0	0	0	0	1	0	5	3	2	1	3	3	1	0	1	0	0	0	0.0833333333333333	0	2.16666666666667	41	0	0	0	12	29	0	0	2	2	0	0	2	1	0	0	2	0	0	0	0	0	0
[i-bev][w-bet][a-][g-dalo1238]	37	13	13	0	0	5	1	0	0	4	6	6	1	5	4	7	6	0	0	2	0	5	0	0	12	0	5	0	0	1	0	0	0	0	0	0	0	0	4	0	0	6	0	0	6	0	0	1	0	0	5	0	0	4	0	0	7	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	12	0	0	0	0	0	24	6	4	2	2	0	6	6	0	0	0	0	4	6	0	0	0	8	6	10	0	4	15	8	7	0	1	11	6	5	0	1	4	2	2	0	9	9	0	0	5	4	0	0	0	0	2	1	5	4	2	0	4	3	0	0	0	0	0	0	1.14285714285714	1.2	1.66666666666667	36	1	0	0	7	30	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
[i-bex][w-jmo][a-999][g-jurm1239]	49	18	18	0	0	5	2	9	0	8	8	8	2	10	7	9	9	0	0	3	0	10	0	0	10	0	5	0	0	2	0	0	9	0	0	0	0	0	8	0	0	8	0	0	8	0	0	2	0	0	10	0	0	7	0	0	9	0	0	9	0	0	0	0	0	0	0	0	3	0	0	0	0	0	10	0	0	0	0	0	0	0	0	10	0	0	0	0	0	31	7	5	0	4	0	11	11	3	0	1	0	2	5	0	0	1	9	14	7	1	5	22	14	8	0	3	15	10	5	0	2	3	2	1	4	9	9	0	0	5	4	0	1	1	1	1	3	6	3	1	3	4	3	1	1	0	0	0	0	1.75	2	2.44444444444444	46	3	0	0	8	41	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
[i-bez][w-][a-][g-bena1262]	32	10	10	0	0	4	2	5	0	4	4	4	2	6	4	7	3	0	0	2	0	6	0	0	6	0	4	0	0	2	0	0	5	0	0	0	0	0	4	0	0	4	0	0	4	0	0	2	0	0	6	0	0	4	0	0	7	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	22	6	4	2	0	0	8	8	0	0	0	0	2	5	0	0	1	6	8	7	1	5	15	7	8	3	0	9	6	3	3	0	5	1	4	1	7	7	0	0	4	3	0	0	0	0	1	0	5	3	2	1	4	3	1	0	1	0	0	0	0.875	2	2.14285714285714	34	0	0	0	8	26	0	0	2	2	0	0	2	2	0	0	0	0	0	0	0	0	0
[i-bfd][w-baf][a-1001][g-bafu1246]	39	18	18	0	0	5	2	9	0	6	6	10	2	8	6	10	6	0	0	2	0	8	0	0	9	0	5	0	0	2	0	0	9	0	0	0	0	0	6	0	0	6	0	0	10	0	0	2	0	0	8	0	0	6	0	0	10	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	9	0	0	0	0	0	21	7	2	1	0	0	9	9	2	0	0	0	1	5	0	0	1	3	11	6	1	5	14	7	7	0	0	6	3	3	0	0	6	3	3	2	7	7	0	0	3	4	0	1	1	1	1	0	6	3	4	1	3	3	1	1	0	0	0	0	1	1	2	49	0	0	0	7	42	0	0	10	4	6	0	1	2	0	0	0	0	0	0	0	0	0
[i-bfj][w-][a-][g-bafa1249]	56	30	30	0	0	5	2	10	10	9	9	15	6	12	12	15	12	0	0	6	0	12	0	0	9	9	5	0	0	2	0	0	10	0	0	10	0	0	9	0	0	9	0	0	15	0	0	6	0	0	12	0	0	12	0	0	15	0	0	12	0	0	0	0	0	0	0	0	6	0	0	0	0	0	12	0	0	0	0	0	0	0	0	9	0	0	9	0	0	26	6	4	2	0	0	8	8	2	0	1	0	2	8	0	0	0	6	10	10	0	5	17	8	9	3	0	10	4	6	3	0	4	2	2	3	9	9	0	0	6	3	0	0	0	0	4	0	7	3	3	3	5	3	0	0	0	0	0	0	0.888888888888889	0.666666666666667	1.88888888888889	59	0	0	0	9	50	0	0	3	3	0	0	1	2	0	0	0	0	0	0	0	0	0
[i-bfl][w-][a-][g-band1345]	40	8	8	0	0	5	1	0	0	3	3	4	1	3	3	5	2	0	0	1	0	3	0	0	8	0	5	0	0	1	0	0	0	0	0	0	0	0	3	0	0	3	0	0	4	0	0	1	0	0	3	0	0	3	0	0	5	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	0	0	0	0	0	32	8	4	4	3	0	9	9	4	0	1	0	2	4	0	0	2	11	13	6	2	5	24	14	10	0	0	13	8	5	0	0	8	4	4	3	8	8	0	0	3	5	1	1	2	1	1	0	7	3	3	3	3	4	1	1	1	0	0	0	1.4	1.6	3	45	0	0	0	10	35	0	0	5	3	2	0	3	2	0	0	0	0	0	0	0	0	0
[i-bfm][w-][a-][g-mmen1238]	36	9	9	0	0	5	1	0	0	3	3	5	1	4	3	5	3	0	0	1	0	4	0	0	9	0	5	0	0	1	0	0	0	0	0	0	0	0	3	0	0	3	0	0	5	0	0	1	0	0	4	0	0	3	0	0	5	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	9	0	0	0	0	0	27	8	3	2	2	0	8	8	4	0	0	0	2	5	0	0	1	5	12	7	1	5	20	10	10	0	0	7	3	4	0	0	7	4	3	6	7	7	0	0	4	3	0	0	0	0	1	0	6	3	4	2	4	3	1	1	0	0	0	0	1	0.75	2.85714285714286	41	0	0	0	10	31	0	0	5	3	2	0	2	2	0	0	2	0	0	0	0	0	0
[i-bfq][w-bdg][a-1002][g-bada1257]	38	13	13	0	0	5	2	4	0	4	4	7	2	6	5	8	4	0	0	2	0	6	0	0	9	0	5	0	0	2	0	0	4	0	0	0	0	0	4	0	0	4	0	0	7	0	0	2	0	0	6	0	0	5	0	0	8	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	9	0	0	0	0	0	25	7	3	1	0	2	4	6	0	0	0	5	5	5	0	0	0	4	11	10	0	4	15	7	8	0	0	10	5	5	0	0	5	2	3	0	10	10	0	0	5	5	0	1	1	1	1	0	7	5	5	0	5	4	0	0	0	0	0	0	0.875	1	1.5	38	0	0	0	8	30	0	0	0	0	0	0	1	1	0	0	0	0	2	1	0	1	1
[i-bft][w-blt][a-631][g-balt1258]	53	18	18	0	0	4	3	5	0	7	6	9	3	10	8	12	6	0	0	3	0	10	0	0	7	0	4	0	0	3	0	0	5	0	0	0	0	0	7	0	0	6	0	0	9	0	0	3	0	0	10	0	0	8	0	0	12	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	10	0	0	0	0	0	0	0	0	7	0	0	0	0	0	35	10	3	1	0	4	10	14	0	0	0	1	7	5	3	0	1	4	15	15	1	5	28	10	18	6	0	13	4	9	6	0	10	5	5	5	7	7	0	0	3	4	1	0	1	1	1	0	7	4	4	2	3	4	2	1	2	0	0	0	0.555555555555556	0.444444444444444	4	53	0	0	0	18	35	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	1
[i-bfw][w-rem][a-][g-bond1245]	27	6	6	0	0	5	1	0	0	2	2	3	1	3	2	3	2	0	0	1	0	3	0	0	6	0	5	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	3	0	0	1	0	0	3	0	0	2	0	0	3	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	21	7	3	0	0	4	3	7	0	0	0	3	3	4	0	0	1	3	10	7	1	4	12	6	6	4	0	10	5	5	4	0	2	1	1	0	9	9	0	0	5	4	0	1	1	1	1	0	6	5	1	0	5	4	1	1	0	0	0	0	1	1	1.33333333333333	27	0	0	0	6	21	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	1	0
[i-bgj][w-][a-][g-bang1356]	36	9	9	0	0	5	1	0	0	3	3	5	1	4	3	5	3	0	0	1	0	4	0	0	9	0	5	0	0	1	0	0	0	0	0	0	0	0	3	0	0	3	0	0	5	0	0	1	0	0	4	0	0	3	0	0	5	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	9	0	0	0	0	0	27	8	3	2	0	1	9	10	4	0	0	0	1	5	0	0	2	5	14	6	2	5	20	9	11	0	0	7	3	4	0	0	9	4	5	4	7	7	0	0	3	4	1	0	1	1	1	0	7	3	5	2	3	3	1	1	1	0	0	0	0.818181818181818	0.75	2.85714285714286	40	0	0	0	11	29	0	0	4	1	3	0	2	2	1	0	0	0	0	0	0	0	0
[i-bgo][w-][a-][g-baga1273]	25	8	8	0	0	5	1	0	0	3	2	5	1	4	3	4	3	0	0	1	0	4	0	0	8	0	5	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	5	0	0	1	0	0	4	0	0	3	0	0	4	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	8	0	0	0	0	0	17	6	3	1	1	0	7	7	0	0	0	0	2	3	0	0	0	5	7	5	0	5	9	3	6	0	0	6	3	3	0	0	2	0	2	1	8	8	0	0	4	4	0	1	1	1	1	0	5	3	2	1	4	3	0	0	0	0	0	0	0.5	1	1.125	25	0	0	0	6	19	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
[i-bhb][w-bhi][a-1009][g-bhil1251]	62	27	27	0	0	6	3	9	3	9	11	13	3	12	9	18	6	0	0	5	0	12	0	0	9	3	6	0	0	3	0	0	9	0	0	3	0	0	9	0	0	11	0	0	13	0	0	3	0	0	12	0	0	9	0	0	18	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	12	0	0	0	0	0	0	0	0	9	0	0	3	0	0	35	7	6	0	0	6	6	12	0	0	0	5	5	5	0	0	2	6	17	10	2	5	25	12	13	5	0	16	8	8	5	0	4	1	3	5	10	10	0	0	4	6	1	0	1	1	1	0	6	4	2	2	2	4	1	0	1	0	0	0	0.923076923076923	1	2.5	62	0	0	0	13	42	7	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	1
[i-bhg][w-bin][a-1010][g-bina1277]	35	24	10	14	0	3	1	0	9	13	13	14	8	13	18	22	8	0	0	9	8	13	0	0	6	6	3	3	0	1	1	0	0	0	0	5	4	0	4	9	0	4	9	0	4	10	0	2	6	0	4	9	0	6	12	0	8	14	0	2	6	0	0	0	0	0	0	0	2	7	0	2	6	0	4	9	0	0	0	0	0	0	0	5	6	0	5	6	0	11	4	4	0	0	0	4	4	0	0	0	0	1	2	0	0	0	4	4	3	0	4	7	4	3	0	0	6	3	3	0	0	1	1	0	0	4	4	0	0	2	2	1	0	1	1	0	0	4	3	1	0	2	2	0	0	0	0	0	0	1.33333333333333	1	1.75	35	0	0	0	3	32	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
[i-bhs][w-][a-][g-buwa1243]	40	2	2	0	0	2	1	0	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	38	6	5	2	3	0	14	14	0	0	0	0	1	13	0	0	0	10	14	14	0	5	30	19	11	0	2	17	12	5	0	2	10	5	5	3	8	8	0	0	4	4	0	1	1	1	7	2	5	3	3	1	3	3	0	0	0	0	0	0	1.72727272727273	2.4	3.75	41	2	0	0	11	32	0	0	3	3	0	0	2	4	0	0	0	0	0	0	0	0	0
[i-bhw][w-bik][a-1014][g-biak1248]	24	10	10	0	0	3	2	5	0	4	4	4	2	6	4	8	2	0	0	2	0	6	0	0	5	0	3	0	0	2	0	0	5	0	0	0	0	0	4	0	0	4	0	0	4	0	0	2	0	0	6	0	0	4	0	0	8	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	14	5	4	1	0	0	6	6	0	0	0	0	1	2	0	0	0	5	6	3	0	4	8	3	5	0	0	5	2	3	0	0	3	1	2	0	6	6	0	0	2	4	0	1	1	1	1	0	5	3	3	0	2	3	0	0	0	0	0	0	0.6	0.666666666666667	1.33333333333333	24	0	0	0	5	19	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
[i-bhy][w-][a-][g-bhel1238]	26	7	7	0	0	4	1	0	0	3	2	4	1	4	3	4	3	0	0	1	0	4	0	0	7	0	4	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	4	0	0	1	0	0	4	0	0	3	0	0	4	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	0	0	0	19	7	4	0	2	0	6	6	1	0	0	0	2	3	0	0	1	6	7	5	1	5	13	7	6	0	2	10	6	4	0	2	2	0	2	1	6	6	0	0	3	3	0	0	0	0	1	2	5	3	1	1	3	3	1	0	1	0	0	0	1.16666666666667	1.5	2.16666666666667	26	2	0	0	6	22	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-bib][w-bis][a-1016][g-biss1248]	24	6	6	0	0	4	1	0	0	3	2	3	1	3	3	4	2	0	0	1	0	3	0	0	6	0	4	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	3	0	0	1	0	0	3	0	0	3	0	0	4	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	18	5	3	2	0	0	7	7	0	0	0	0	2	4	0	0	0	5	7	6	0	4	10	5	5	0	0	6	3	3	0	0	4	2	2	0	8	8	0	0	4	4	0	1	1	1	1	0	5	3	2	0	4	3	0	0	0	0	0	0	1	1	1.25	24	0	0	0	5	19	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
[i-bim][w-bmb][a-1020][g-bimo1239]	40	18	18	0	0	4	2	6	6	9	6	9	3	9	9	12	6	0	0	3	0	9	0	0	6	6	4	0	0	2	0	0	6	0	0	6	0	0	9	0	0	6	0	0	9	0	0	3	0	0	9	0	0	9	0	0	12	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	9	0	0	0	0	0	0	0	0	6	0	0	6	0	0	22	8	3	1	3	0	6	6	2	0	0	0	2	4	0	0	1	7	8	6	1	5	13	5	8	0	0	8	4	4	0	0	3	0	3	2	9	9	0	0	5	4	0	1	1	1	1	0	6	3	2	1	4	3	1	0	1	0	0	0	0.625	1	1.44444444444444	44	0	0	0	8	36	0	0	4	3	1	0	1	1	0	0	0	0	0	0	0	0	0
[i-bin][w-bni][a-1463][g-bini1246]	46	21	21	0	0	4	2	7	7	9	6	12	3	12	9	12	9	0	0	3	0	12	0	0	7	7	4	0	0	2	0	0	7	0	0	7	0	0	9	0	0	6	0	0	12	0	0	3	0	0	12	0	0	9	0	0	12	0	0	9	0	0	0	0	0	0	0	0	3	0	0	0	0	0	12	0	0	0	0	0	0	0	0	7	0	0	7	0	0	25	8	4	2	3	0	8	8	0	0	0	1	1	5	0	0	1	9	9	6	1	4	16	8	8	0	0	8	4	4	0	0	8	4	4	0	9	9	0	0	3	6	1	1	2	2	1	0	6	3	4	0	2	4	1	0	1	0	0	0	1	1	1.77777777777778	48	0	0	0	8	40	0	0	2	2	0	1	2	2	0	0	0	0	0	0	0	0	1
[i-bip][w-bia][a-][g-bila1255]	28	9	9	0	0	5	1	0	0	4	4	4	1	5	4	4	5	0	0	2	0	5	0	0	9	0	5	0	0	1	0	0	0	0	0	0	0	0	4	0	0	4	0	0	4	0	0	1	0	0	5	0	0	4	0	0	4	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	9	0	0	0	0	0	19	7	4	0	2	0	6	6	1	0	1	0	2	3	0	0	1	6	7	5	1	5	15	7	8	0	2	10	6	4	0	2	3	0	3	2	4	4	0	0	1	3	0	0	0	0	1	2	6	3	2	3	1	3	1	0	1	0	0	0	0.875	1.5	3.75	31	2	0	0	8	25	0	0	5	3	2	1	0	1	0	0	0	0	0	0	0	0	0
[i-biv][w-][a-][g-sout2790]	52	27	27	0	0	5	2	9	8	12	12	12	3	15	12	12	15	0	0	6	0	15	0	0	9	8	5	0	0	2	0	0	9	0	0	8	0	0	12	0	0	12	0	0	12	0	0	3	0	0	15	0	0	12	0	0	12	0	0	15	0	0	0	0	0	0	0	0	6	0	0	0	0	0	15	0	0	0	0	0	0	0	0	9	0	0	8	0	0	25	8	4	2	3	0	6	6	2	0	0	0	3	4	0	0	1	9	8	7	1	5	15	7	8	0	1	9	5	4	0	1	4	1	3	2	10	10	0	2	4	6	0	0	0	0	2	3	6	3	2	1	3	3	1	0	1	0	0	0	0.875	1.25	1.5	49	0	3	0	8	44	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
[i-biw][w-][a-][g-kolc1235]	51	23	16	7	0	5	2	10	0	7	12	14	4	15	7	16	10	0	0	3	0	15	0	0	10	0	5	5	0	2	2	0	7	3	0	0	0	0	6	1	0	5	7	0	9	5	0	2	2	0	8	7	0	6	1	0	9	7	0	6	4	0	0	0	0	0	0	0	2	1	0	0	0	0	8	7	0	0	0	0	0	0	0	9	9	0	0	0	0	28	7	5	1	3	0	8	8	3	0	1	0	2	6	0	0	0	9	11	8	0	5	21	9	12	0	0	15	7	8	0	0	2	0	2	4	7	7	0	0	4	3	0	0	0	0	1	0	7	3	2	3	4	3	0	0	0	0	0	0	0.75	0.875	3	55	0	0	0	12	43	0	0	4	2	2	0	1	1	0	0	0	0	0	0	0	0	0
[i-bjg][w-][a-][g-bidy1244]	25	7	7	0	0	4	1	0	0	3	2	4	1	4	3	4	3	0	0	1	0	4	0	0	7	0	4	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	4	0	0	1	0	0	4	0	0	3	0	0	4	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	0	0	0	18	6	3	0	2	0	5	5	0	0	0	1	3	4	0	0	0	5	6	7	0	4	11	5	6	0	0	10	5	5	0	0	1	0	1	0	7	7	0	0	4	3	0	1	1	1	1	0	5	5	1	0	4	3	0	0	0	0	0	0	0.833333333333333	1	1.57142857142857	25	0	0	0	6	19	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
[i-bji][w-brj][a-1025][g-burj1242]	36	10	10	0	0	3	2	5	0	4	4	4	2	6	4	8	2	0	0	2	0	6	0	0	5	0	3	0	0	2	0	0	5	0	0	0	0	0	4	0	0	4	0	0	4	0	0	2	0	0	6	0	0	4	0	0	8	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	26	8	4	1	0	0	8	8	4	0	0	1	3	3	0	0	2	5	13	6	2	5	18	5	13	0	4	10	3	7	0	3	5	1	4	3	7	7	0	0	3	4	0	1	1	1	1	5	7	4	3	1	3	3	1	1	1	0	0	0	0.384615384615385	0.428571428571429	2.57142857142857	31	1	4	0	13	23	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
[i-bjr][w-bnm][a-1026][g-binu1245]	16	5	5	0	0	3	2	2	0	2	2	2	1	2	3	4	1	0	0	1	1	2	0	0	5	0	3	0	0	2	0	0	2	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	2	0	0	3	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	11	5	3	0	0	0	4	4	0	0	0	0	1	2	0	0	1	3	4	3	1	4	6	0	6	0	0	4	0	4	0	0	2	0	2	0	5	5	0	0	2	3	0	1	1	1	1	0	4	3	2	0	2	3	1	1	0	0	0	0	0	0	1.2	16	0	0	0	6	10	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
[i-bjt][w-][a-1027][g-bala1302]	47	14	14	0	0	4	2	7	0	6	4	8	2	8	6	8	6	0	0	2	0	8	0	0	7	0	4	0	0	2	0	0	7	0	0	0	0	0	6	0	0	4	0	0	8	0	0	2	0	0	8	0	0	6	0	0	8	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	7	0	0	0	0	0	33	9	4	2	3	2	9	11	3	0	1	0	2	7	0	0	1	9	14	9	1	5	23	11	12	1	1	14	8	6	2	1	6	1	5	3	10	10	0	0	6	4	0	1	1	1	2	1	8	3	4	3	4	3	1	1	0	0	0	0	0.916666666666667	1.33333333333333	2.3	49	1	0	0	12	38	0	0	3	3	0	0	2	1	2	0	0	0	0	0	0	0	0
[i-bjt][w-blz][a-][g-bala1300]	47	14	14	0	0	4	2	7	0	6	4	8	2	8	6	8	6	0	0	2	0	8	0	0	7	0	4	0	0	2	0	0	7	0	0	0	0	0	6	0	0	4	0	0	8	0	0	2	0	0	8	0	0	6	0	0	8	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	7	0	0	0	0	0	33	9	4	2	3	2	9	11	3	0	1	0	2	7	0	0	1	9	14	9	1	5	23	11	12	1	1	14	8	6	2	1	6	1	5	3	10	10	0	0	6	4	0	1	1	1	2	1	8	3	4	3	4	3	1	1	0	0	0	0	0.916666666666667	1.33333333333333	2.3	49	1	0	0	12	38	0	0	3	3	0	0	2	1	2	0	0	0	0	0	0	0	0
[i-bjz][w-][a-3076][g-baru1269]	24	10	10	0	0	3	1	0	5	4	4	4	2	6	4	8	2	0	0	2	0	6	0	0	5	5	3	0	0	1	0	0	0	0	0	5	0	0	4	0	0	4	0	0	4	0	0	2	0	0	6	0	0	4	0	0	8	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	5	0	0	14	5	4	0	0	0	5	5	1	0	0	0	1	3	0	0	0	4	6	4	0	5	10	6	4	0	0	5	3	2	0	0	4	2	2	1	4	4	0	0	2	2	1	0	1	1	0	0	5	3	3	1	2	2	0	0	0	0	0	0	1.5	1.5	2.5	24	0	0	0	4	20	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
