UULID	segments	vowels	monophtongs	diphtongs	triphtongs	heights.v	lengths.v	long.v	nasal.v	round.v	high.v	mid.v	low.v	front.v	back.v	tense.v	lax.v	atr.v	rtr.v	raised.v	retracted.v	fronted.v	glottalized.v	laryngealized.v	unique.v	unique.nasal.v	heights_mono.v	heights_di.v	heights_tri.v	lengths_mono.v	lengths_di.v	lengths_tri.v	long_mono.v	long_di.v	long_tri.v	nasal_mono.v	nasal_di.v	nasal_tri.v	round_mono.v	round_di.v	round_tri.v	high_mono.v	high_di.v	high_tri.v	mid_mono.v	mid_di.v	mid_tri.v	low_mono.v	low_di.v	low_tri.v	front_mono.v	front_di.v	front_tri.v	back_mono.v	back_di.v	back_tri.v	tense_mono.v	tense_di.v	tense_tri.v	lax_mono.v	lax_di.v	lax_tri.v	atr_mono.v	atr_di.v	atr_tri.v	rtr_mono.v	rtr_di.v	rtr_tri.v	raised_mono.v	raised_di.v	raised_tri.v	retracted_mono.v	retracted_di.v	retracted_tri.v	fronted_mono.v	fronted_di.v	fronted_tri.v	glottalized_mono.v	glottalized_di.v	glottalized_tri.v	laryngealized_mono.v	laryngealized_di.v	laryngealized_tri.v	unique_mono.v	unique_di.v	unique_tri.v	unique.nasal_mono.v	unique.nasal_di.v	unique.nasal_tri.v	consonants	places.c	bilabial.c	labiodental.c	double_articulated.c	dental.c	alveolar.c	dental_alveolar.c	palatoalveolar.c	alveolopalatal.c	postalveolar.c	true_retroflex.c	palatal.c	velar.c	uvular.c	pharyngeal_epiglottal.c	glottal.c	labial.c	coronal.c	dorsal.c	guttural.c	manners.c	obstruent.c	voiced_obstruent.c	voiceless_obstruent.c	aspirated_obstruent.c	glottalized_obstruent.c	stop.c	voiced_stop.c	voiceless_stop.c	aspirated_stop.c	glottalized_stop.c	fricative.c	voiced_fricative.c	voiceless_fricative.c	affricate.c	sonorant.c	voiced_sonorant.c	voiceless_sonorant.c	glottalized_resonant.c	nasal.c	approximant.c	tapflap.c	trill.c	trill_tap.c	coronal_trill_tap.c	second_articulation.c	glottalized.c	uvt.c	uvt.stops.c	uvt.fricatives.c	uvt.affricates.c	uvt.nasals.c	uvt.approximants.c	lvt.c	lvt.stops.c	lvt.fricatives.c	lvt.affricates.c	lvt.nasals.c	lvt.approximants.c	ratio.voiced.voiceless.obstruents	ratio.voiced.voiceless.stops	ratio.obstruents.sonorants	egressive	implosive	ejective	click	voiceless	voiced	breathy	creaky	tones	level_tones	contour_tones	bilabial.fricatives	labiodental.fricatives	alveolar.fricatives	nonsibilant.dental.fricatives	sibilant.dental.fricatives	bilabiallabiodental.affricates	bilabial.affricates	retroflex.stops	retroflex.fricatives	retroflex.affricates	retroflex.nasals	retroflex.approximants
[i-mad][w-mdr][a-1989][g-nucl1460]	26	4	4	0	0	3	1	0	0	1	2	1	1	2	1	2	1	0	0	1	0	2	0	0	4	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	0	2	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	22	7	4	0	0	3	7	10	1	0	0	0	1	4	0	0	2	4	11	5	2	5	16	5	11	4	0	13	4	9	4	0	2	0	2	1	6	6	0	0	4	2	0	0	0	0	0	0	6	4	1	1	3	2	1	1	1	0	0	0	0.454545454545455	0.444444444444444	2.66666666666667	26	0	0	0	11	15	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-mah][w-msh][a-2125][g-mars1254]	23	12	12	0	0	6	1	0	0	3	3	5	4	5	4	5	6	0	0	1	1	5	0	0	12	0	6	0	0	1	0	0	0	0	0	0	0	0	3	0	0	3	0	0	5	0	0	4	0	0	5	0	0	4	0	0	5	0	0	6	0	0	0	0	0	0	0	0	1	0	0	1	0	0	5	0	0	0	0	0	0	0	0	12	0	0	0	0	0	11	7	2	0	0	1	2	3	0	0	0	1	1	3	0	0	1	2	4	4	1	5	4	1	3	1	0	2	1	1	1	0	1	0	1	1	7	7	0	0	3	4	0	0	0	0	10	0	6	2	0	1	3	4	1	0	1	0	0	0	0.333333333333333	1	0.571428571428571	23	0	0	0	3	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
[i-mai][w-mai][a-169][g-mait1250]	39	8	8	0	0	6	1	0	0	3	2	4	2	4	3	4	3	0	0	1	0	4	0	0	8	0	6	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	4	0	0	2	0	0	4	0	0	3	0	0	4	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	8	0	0	0	0	0	31	7	6	0	0	0	11	11	2	0	0	4	1	6	0	0	1	6	17	7	1	5	20	10	10	4	0	16	8	8	4	0	2	0	2	2	11	11	0	0	5	6	2	0	2	2	1	0	6	4	1	1	3	3	1	0	1	0	0	0	1	1	1.81818181818182	39	0	0	0	10	20	9	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0
[i-maj][w-][a-][g-jala1237]	24	5	5	0	0	4	1	0	0	2	2	1	2	2	3	3	2	0	0	1	1	2	0	0	5	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	0	0	2	0	0	2	0	0	3	0	0	3	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	19	6	1	0	0	0	8	8	2	0	0	0	1	5	0	0	2	1	10	6	2	5	13	5	8	0	0	7	3	4	0	0	3	0	3	3	6	6	0	0	3	3	0	0	0	0	3	0	5	2	2	2	2	3	1	1	1	0	0	0	0.625	0.75	2.16666666666667	24	0	0	0	8	16	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-mal][w-mym][a-2019][g-mala1464]	30	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	25	8	3	0	0	3	6	9	2	0	0	5	2	3	0	0	1	3	16	5	1	5	14	5	9	0	0	9	4	5	0	0	4	0	4	1	11	11	0	0	6	5	1	0	1	1	0	0	7	5	3	1	5	3	1	0	1	0	0	0	0.555555555555556	0.8	1.27272727272727	30	0	0	0	9	21	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	1	1
[i-mam][w-][a-2039-2101][g-mamm1241]	25	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	20	7	3	0	0	0	7	7	2	0	0	0	1	4	2	0	1	3	9	7	1	5	15	1	14	0	4	9	1	8	0	3	4	0	4	2	5	5	0	0	2	3	0	0	0	0	1	4	5	3	3	1	2	3	2	2	0	0	0	0	0.0714285714285714	0.125	3	21	0	4	0	14	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-mar][w-mhi][a-2081][g-mara1378]	46	9	9	0	0	6	1	0	0	3	3	4	2	4	3	5	3	0	0	1	0	4	0	0	9	0	6	0	0	1	0	0	0	0	0	0	0	0	3	0	0	3	0	0	4	0	0	2	0	0	4	0	0	3	0	0	5	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	9	0	0	0	0	0	37	8	6	1	0	0	13	13	3	0	0	7	1	5	0	0	1	7	23	6	1	5	27	12	15	5	0	16	8	8	5	0	5	0	5	6	10	10	0	0	6	4	1	0	1	1	0	0	7	4	4	2	4	3	1	0	1	0	0	0	0.8	1	2.7	46	0	0	0	15	23	8	0	0	0	0	0	1	1	0	0	0	0	4	1	0	1	1
[i-mas][w-maa][a-167][g-masa1300]	24	5	5	0	0	3	1	0	0	2	2	2	1	3	2	0	5	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	19	6	3	1	0	0	8	8	1	0	0	0	2	4	0	0	0	4	9	6	0	4	9	3	6	0	3	6	3	3	0	3	3	0	3	0	9	8	1	0	4	5	1	1	2	2	1	4	6	3	3	0	3	3	0	0	0	0	0	0	0.5	1	1	20	4	0	0	7	17	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
[i-mau][w-mzh][a-697][g-huau1238]	17	4	4	0	0	4	1	0	0	1	1	2	1	3	1	2	2	0	0	0	0	3	0	0	4	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	1	0	0	3	0	0	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	13	6	2	0	0	0	6	6	1	0	0	0	1	1	0	0	2	2	7	2	2	5	8	1	7	0	0	3	0	3	0	0	4	1	3	1	5	5	0	0	3	2	0	0	0	0	0	0	5	2	3	1	2	2	1	1	1	0	0	0	0.142857142857143	0	1.6	17	0	0	0	7	10	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
[i-maw][w-mmp][a-1932][g-mamp1244]	24	5	5	0	0	3	1	0	0	2	2	2	1	3	2	0	5	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	19	7	3	1	3	0	7	7	0	0	0	0	1	3	0	0	1	7	7	4	1	4	12	5	7	0	0	9	4	5	0	0	3	1	2	0	7	7	0	0	4	3	0	0	0	0	1	0	5	3	2	0	2	3	1	1	0	0	0	0	0.714285714285714	0.8	1.71428571428571	24	0	0	0	7	17	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
[i-mbb][w-mwb][a-1935][g-west2555]	22	4	4	0	0	3	1	0	0	1	2	1	1	2	1	2	1	0	0	1	0	2	0	0	4	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	0	2	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	18	6	4	0	0	0	5	5	0	0	0	1	1	5	0	0	2	4	6	6	2	4	12	6	6	0	0	7	3	4	0	0	5	3	2	0	6	6	0	0	3	3	0	0	0	0	1	0	5	3	4	0	3	3	1	1	1	0	0	0	1	0.75	2	22	0	0	0	6	16	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0
[i-mbc][w-mac][a-1936][g-macu1259]	16	6	6	0	0	3	1	0	0	2	3	2	1	3	3	5	1	0	0	2	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	3	0	0	2	0	0	1	0	0	3	0	0	3	0	0	5	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	10	6	2	0	0	0	3	3	1	0	0	0	1	2	0	0	1	2	4	3	1	4	6	0	6	0	0	4	0	4	0	0	2	0	2	0	4	4	0	0	2	2	0	0	0	0	1	0	5	3	2	0	2	2	1	1	0	0	0	0	0	0	1.5	16	0	0	0	6	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-mbd][w-][a-][g-diba1242]	19	4	4	0	0	2	1	0	0	1	3	0	1	2	1	3	1	0	0	1	0	2	0	0	4	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	2	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	15	5	3	0	0	0	5	5	0	0	0	0	1	4	0	0	2	3	5	5	2	4	9	3	6	0	0	7	3	4	0	0	2	0	2	0	6	6	0	0	3	3	0	0	0	0	1	0	4	3	1	0	3	3	1	1	1	0	0	0	0.5	0.75	1.5	19	0	0	0	6	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-mbe][w-mll][a-1937][g-mola1238]	25	4	4	0	0	3	1	0	0	1	2	1	1	3	1	3	1	0	0	1	0	3	0	0	4	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	0	3	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	21	7	2	1	0	0	9	9	0	0	0	0	1	4	2	0	2	3	9	7	2	5	15	0	15	0	4	8	0	8	0	3	4	0	4	3	6	6	0	0	3	3	0	0	0	0	1	4	5	3	2	1	3	3	2	2	1	0	0	0	0	0	2.5	21	0	4	0	15	10	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
[i-mbi][w-][a-][g-ilia1236]	20	4	4	0	0	3	1	0	0	1	2	1	1	2	1	2	1	0	0	1	0	2	0	0	4	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	0	2	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	16	5	4	0	0	0	5	5	0	0	0	0	1	4	0	0	2	4	5	5	2	4	10	4	6	0	0	7	3	4	0	0	3	1	2	0	6	6	0	0	3	3	0	0	0	0	1	0	4	3	2	0	3	3	1	1	1	0	0	0	0.666666666666667	0.75	1.66666666666667	20	0	0	0	6	14	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
[i-mbl][w-max][a-506][g-maxa1247]	15	5	5	0	0	3	1	0	0	1	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	10	5	2	0	0	0	3	3	1	0	0	0	0	2	0	0	2	2	4	2	2	3	7	1	6	0	0	5	1	4	0	0	2	0	2	0	3	3	0	0	3	0	0	0	0	0	0	0	4	3	1	0	2	0	1	1	1	0	0	0	0.166666666666667	0.25	2.33333333333333	15	0	0	0	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
[i-mbs][w-][a-][g-sara1327]	20	5	5	0	0	4	1	0	0	1	2	2	1	2	1	3	1	0	0	0	0	2	0	0	5	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	0	0	1	0	0	2	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	15	5	3	0	0	0	5	5	0	0	0	0	1	4	0	0	2	3	5	5	2	4	9	3	6	0	0	6	3	3	0	0	3	0	3	0	6	6	0	0	3	3	0	0	0	0	1	0	4	3	2	0	3	3	1	1	1	0	0	0	0.5	1	1.5	20	0	0	0	6	14	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
[i-mbt][w-kuz][a-1943][g-mati1250]	19	4	4	0	0	2	1	0	0	1	3	0	1	2	1	3	1	0	0	1	0	2	0	0	4	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	2	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	15	5	3	0	0	0	5	5	0	0	0	0	1	4	0	0	2	3	5	5	2	4	9	3	6	0	0	7	3	4	0	0	2	0	2	0	6	6	0	0	3	3	0	0	0	0	1	0	4	3	1	0	3	3	1	1	1	0	0	0	0.5	0.75	1.5	19	0	0	0	6	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-mbw][w-mav][a-1944][g-mari1435]	20	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	15	5	3	0	0	0	6	6	1	0	0	0	1	4	0	0	0	3	7	5	0	5	8	4	4	0	0	6	3	3	0	0	1	0	1	1	7	7	0	0	4	3	0	0	0	0	1	0	5	3	1	1	3	3	0	0	0	0	0	0	1	1	1.14285714285714	20	0	0	0	4	16	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-mcb][w-mch][a-1945][g-mach1267]	17	5	5	0	0	3	1	0	0	1	2	2	1	2	2	4	1	0	0	0	1	2	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	0	0	1	0	0	2	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	12	5	3	0	0	0	5	5	1	0	0	0	0	2	0	0	1	3	6	2	1	5	9	2	7	0	0	3	0	3	0	0	5	2	3	1	3	3	0	0	2	1	1	0	1	1	0	0	4	3	4	1	2	1	1	0	1	0	0	0	0.285714285714286	0	3	17	0	0	0	7	10	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
[i-mcd][w-shh][a-1946][g-shar1245]	18	4	4	0	0	3	1	0	0	1	2	1	1	2	2	3	1	0	0	1	0	2	0	0	4	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	0	2	0	0	2	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	14	6	3	0	0	0	5	5	2	0	0	0	1	2	0	0	1	3	7	3	1	5	9	0	9	0	0	3	0	3	0	0	5	0	5	1	5	5	0	0	2	3	1	0	1	1	1	0	5	3	3	1	2	3	1	0	1	0	0	0	0	0	1.8	18	0	0	0	9	9	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
[i-mcf][w-myr][a-1947][g-mats1244]	17	6	6	0	0	4	1	0	0	2	2	3	1	3	2	4	1	0	0	1	0	3	0	0	6	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	3	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	11	5	3	0	0	0	5	5	1	0	0	0	1	1	0	0	0	3	6	2	0	5	8	2	6	0	0	5	2	3	0	0	2	0	2	1	3	3	0	0	2	1	0	0	0	0	0	0	5	3	2	1	2	1	0	0	0	0	0	0	0.333333333333333	0.666666666666667	2.66666666666667	17	0	0	0	6	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-mco][w-mco][a-1952][g-coat1238]	18	6	6	0	0	5	1	0	0	2	3	2	1	3	2	3	3	0	0	1	0	3	0	0	6	0	5	0	0	1	0	0	0	0	0	0	0	0	2	0	0	3	0	0	2	0	0	1	0	0	3	0	0	2	0	0	3	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	12	6	2	0	0	0	3	3	1	0	0	0	1	3	0	0	2	2	4	4	2	5	7	0	7	0	0	4	0	4	0	0	2	0	2	1	5	5	0	0	3	2	0	0	0	0	1	0	5	3	1	1	3	2	1	1	1	0	0	0	0	0	1.4	18	0	0	0	7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
[i-mcq][w-][a-3058][g-esee1247]	17	6	6	0	0	4	1	0	0	3	3	2	1	3	2	4	2	0	0	1	0	3	0	0	6	0	4	0	0	1	0	0	0	0	0	0	0	0	3	0	0	3	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	11	5	3	0	0	0	4	4	1	0	0	0	0	1	0	0	2	3	5	1	2	5	8	2	6	0	0	4	0	4	0	0	3	1	2	1	3	3	0	0	2	1	1	0	1	1	0	0	4	3	2	1	2	1	1	1	1	0	0	0	0.333333333333333	0	2.66666666666667	17	0	0	0	6	11	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
[i-mcr][w-mey][a-1954][g-meny1245]	20	7	7	0	0	4	1	0	0	2	3	3	1	3	2	5	1	0	0	1	0	3	0	0	7	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	3	0	0	3	0	0	1	0	0	3	0	0	2	0	0	5	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	0	0	0	0	0	13	6	3	0	0	0	4	4	0	0	0	0	1	3	1	0	1	3	4	5	1	4	8	2	6	0	0	4	0	4	0	0	4	2	2	0	5	5	0	0	3	2	0	0	0	0	1	0	4	3	2	0	3	2	2	1	1	0	0	0	0.333333333333333	0	1.6	20	0	0	0	6	14	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
[i-mcu][w-mla][a-][g-came1252]	24	6	6	0	0	4	1	0	0	3	2	3	1	3	3	4	2	0	0	1	0	3	0	0	6	0	4	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	3	0	0	1	0	0	3	0	0	3	0	0	4	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	18	7	4	1	0	0	6	6	1	0	0	0	1	4	0	0	1	5	7	5	1	5	11	5	6	0	0	7	4	3	0	0	3	0	3	1	7	7	0	0	4	3	0	0	0	0	1	0	6	3	2	1	3	3	1	0	1	0	0	0	0.833333333333333	1.33333333333333	1.57142857142857	24	0	0	0	6	18	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
[i-mcv][w-][a-][g-mina1274]	15	6	6	0	0	4	1	0	0	3	2	3	1	3	3	4	2	0	0	1	0	3	0	0	6	0	4	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	3	0	0	1	0	0	3	0	0	3	0	0	4	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	9	4	3	0	0	0	3	3	0	0	0	0	0	2	0	0	1	3	3	2	1	3	7	3	4	0	0	6	3	3	0	0	1	0	1	0	2	2	0	0	2	0	0	0	0	0	0	0	3	3	0	0	2	0	1	0	1	0	0	0	0.75	1	3.5	15	0	0	0	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
[i-mdd][w-mbm][a-1956][g-mbum1254]	26	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	21	8	4	1	2	0	7	7	1	0	0	0	1	4	0	0	1	7	8	5	1	4	14	7	7	0	2	10	6	4	0	2	4	1	3	0	7	7	0	0	4	3	0	0	0	0	1	2	6	3	3	0	3	3	1	0	1	0	0	0	1	1.5	2	24	2	0	0	7	19	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
[i-mde][w-mab][a-554][g-maba1277]	27	7	7	0	0	4	1	0	0	3	2	4	1	4	3	4	3	0	0	1	0	4	0	0	7	0	4	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	4	0	0	1	0	0	4	0	0	3	0	0	4	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	0	0	0	20	8	2	1	0	0	7	7	2	0	0	2	1	4	0	0	1	3	11	5	1	5	13	6	7	0	0	8	4	4	0	0	4	1	3	1	7	7	0	0	4	3	0	0	0	0	1	0	7	4	3	1	3	3	1	1	0	0	0	0	0.857142857142857	1	1.85714285714286	27	0	0	0	7	20	0	0	0	0	0	0	1	2	0	0	0	0	2	0	0	0	0
[i-mdf][w-mmo][a-1957][g-moks1248]	26	7	7	0	0	5	1	0	0	2	2	3	2	4	2	4	2	0	0	1	0	4	0	0	7	0	5	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	3	0	0	2	0	0	4	0	0	2	0	0	4	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	0	0	0	19	6	3	1	0	0	9	9	2	0	0	0	1	3	0	0	0	4	11	4	0	5	14	5	9	0	0	6	3	3	0	0	7	2	5	1	5	4	1	0	2	3	0	1	1	1	0	0	6	3	4	1	2	2	0	0	0	0	0	0	0.555555555555556	1	2.8	26	0	0	0	10	16	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0
[i-mdh][w-mgn][a-1958][g-magu1243]	18	4	4	0	0	2	1	0	0	1	3	0	1	2	1	3	1	0	0	1	0	2	0	0	4	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	2	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	14	5	3	0	0	0	5	5	0	0	0	0	1	4	0	0	1	3	5	5	1	4	8	3	5	0	0	7	3	4	0	0	1	0	1	0	6	6	0	0	3	3	0	0	0	0	1	0	4	3	1	0	3	3	1	1	0	0	0	0	0.6	0.75	1.33333333333333	18	0	0	0	5	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-mdi][w-mmv][a-1959][g-mamv1243]	41	7	7	0	0	4	1	0	0	3	4	2	1	4	3	2	5	0	0	2	0	4	0	0	7	0	4	0	0	1	0	0	0	0	0	0	0	0	3	0	0	4	0	0	2	0	0	1	0	0	4	0	0	3	0	0	2	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	0	0	0	34	9	6	1	2	2	10	12	0	0	0	5	2	4	0	0	2	9	17	6	2	5	22	10	12	0	1	13	6	7	0	1	7	3	4	2	10	10	0	0	4	6	1	1	2	1	1	3	7	4	4	1	3	5	1	1	1	0	0	0	0.833333333333333	0.857142857142857	2.2	38	3	0	0	12	29	0	0	0	0	0	0	1	2	2	0	0	0	2	1	0	0	1
[i-mdj][w-mbt][a-1960][g-mang1394]	43	9	9	0	0	5	1	0	0	4	4	4	1	5	4	4	5	0	0	2	0	5	0	0	9	0	5	0	0	1	0	0	0	0	0	0	0	0	4	0	0	4	0	0	4	0	0	1	0	0	5	0	0	4	0	0	4	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	9	0	0	0	0	0	34	9	6	1	2	2	10	12	0	0	0	5	2	4	0	0	2	9	17	6	2	5	22	10	12	0	1	13	6	7	0	1	7	3	4	2	10	10	0	0	4	6	1	1	2	1	1	3	7	4	4	1	3	5	1	1	1	0	0	0	0.833333333333333	0.857142857142857	2.2	40	3	0	0	12	31	0	0	0	0	0	0	1	2	2	0	0	0	2	1	0	0	1
